22711	179916
22711	215886
22711	240100
22711	249716
22711	351543
22711	465697
22711	592560
22711	661960
24265	284380
24265	368820
24685	114387
24685	292845
24685	324989
24685	372061
24758	372666
24802	34794
24802	230065
24802	372853
24802	373142
24802	373129
24802	373120
24802	373141
24802	389400
24882	375791
24882	375772
25383	4020
25383	84138
25383	240206
25383	327795
25383	329000
25383	387545
25383	415136
25383	427890
25383	431295
25383	450481
25383	501650
25383	509168
25383	515610
25383	559925
25383	561735
25383	769520
25931	335450
25931	382487
25931	382492
27411	395105
27411	395106
27411	232936
27411	155108
27411	395157
27411	395161
27411	301262
27411	349995
27411	27901
27414	45024
27414	46957
27565	1512382
27876	397629
27876	397426
27876	397427
27876	301226
27876	397569
27876	233609
27876	233483
27876	397624
27876	233608
27876	397502
27901	234276
27901	395105
27901	398974
27901	398825
27901	398865
27901	398928
27901	296655
27901	233609
27901	398979
27901	398869
27901	349995
27901	350077
27901	301226
27901	399453
27901	302413
27901	399510
27901	399512
28064	391838
28064	403758
28064	76300
28152	307645
28152	363942
28152	372666
28152	763553
28152	895383
28152	898448
28868	254379
28868	254305
28868	278313
29195	65055
29195	302141
29195	437756
29195	553202
29195	641011
29621	415136
29621	415130
29621	415140
29621	48762
30513	264257
30513	423950
30591	764831
30638	424713
30638	186141
30638	309050
30638	309077
30638	188183
30638	84083
30638	424074
30638	309320
30638	42081
30638	62840
30638	327795
30638	83543
30638	188489
30638	309118
30638	149503
30638	183717
30638	237606
30638	338076
30904	251339
30904	426258
30904	426290
30904	426252
30996	256269
30996	256212
30996	373503
30996	457781
30996	461135
30996	581391
30996	592560
30996	593487
31002	178556
31002	208066
31002	282309
31002	338046
31002	698170
31002	787098
31002	948051
31106	431610
31106	364680
31106	173314
31106	431527
31106	21574
31106	237679
31106	250594
31106	431832
31106	136154
31106	431961
31110	433329
31110	428137
31110	433328
31110	429442
31110	431311
31110	433573
31110	21556
31110	263642
31110	70174
31110	86052
31110	263371
31110	340236
31110	391252
31110	58843
31110	433809
31110	433810
31110	264257
31112	582368
31112	647251
31112	718803
31112	865042
31188	31442
31188	74451
31188	169618
31188	179916
31188	271063
31188	427890
31363	321617
31363	433146
31363	433149
31363	433228
31363	1517315
31366	31442
31366	341230
31368	31441
31368	284436
31368	426685
31368	427840
31368	427890
31368	266498
31380	4020
31380	31188
31380	338113
31380	434114
31380	429589
31380	271205
31380	428008
31380	295578
31380	434112
31380	433566
31380	434044
31380	118848
31380	70174
31380	295569
31380	31366
31380	295519
31380	434665
31387	174968
31387	433490
31387	433564
31387	433769
31387	396967
31387	266505
31392	435559
31392	429609
31392	436062
31392	221828
31392	191349
31392	436212
31396	436616
31436	61252
31436	436675
31436	105566
31436	436671
31436	341071
31436	436705
31436	278277
31436	436640
31436	249440
31436	34794
31436	84083
31436	240131
31436	236493
31436	363417
31436	235382
31436	83929
31438	437253
31438	176842
31438	429534
31438	266505
31438	115549
31438	169618
31438	229671
31438	361766
31438	118087
31438	426720
31441	31438
31441	295266
31441	187569
31441	429535
31441	428600
31441	427098
31441	433192
31441	426626
31441	429589
31441	31368
31441	427890
31442	31188
31442	427890
31442	430253
31442	430296
31442	428347
31442	31366
31442	224974
31442	430591
31442	118851
31442	263158
31443	222577
31443	380960
31443	431295
31443	431296
31444	30904
31444	42189
31444	46219
31444	110456
31444	220959
31444	249441
31444	301196
31444	321220
31444	324247
31444	426258
31444	426720
31444	428010
31444	433810
31444	545279
31444	569486
31444	573850
31444	1072295
31578	887008
31578	1099528
31696	33115
31696	173314
31696	448511
31696	912248
32037	912629
32254	433243
32254	229071
32693	442961
32693	145711
32693	442160
32693	430253
32783	110513
32783	445598
32783	280258
32783	445599
32783	54009
32783	175149
32783	136001
32783	445674
32783	445636
32783	418759
32783	101098
32783	278488
33016	645580
33115	31696
33115	292820
33115	449028
33115	74644
33115	380368
33115	449079
33115	401156
33115	435043
33115	449033
33115	449224
33306	450468
33308	83161
33331	112786
33331	451219
33331	451249
33331	188947
33331	451255
33331	149503
33331	219417
33331	451405
33331	451407
33331	327222
33331	156782
33331	263158
33331	228669
33331	241351
33331	264257
33331	430518
33331	426919
33352	451850
33352	451879
33352	451923
33395	173314
33821	256216
33871	391135
33871	138282
33871	286114
33871	458185
33871	110420
33871	282868
33871	458232
33871	458261
33871	419385
34059	429651
34788	24802
34788	31363
34788	34794
34788	321617
34788	373129
34794	24802
34794	31436
34794	46957
34794	276513
34794	357356
34794	363165
34794	389400
34794	463949
34794	463872
34794	464202
34898	190276
34898	340495
34898	450517
35363	69395
35363	271080
35363	297283
35363	301227
35363	1225004
35424	469369
35424	263373
35424	300165
35424	190278
35424	341409
35424	338059
35424	469431
35424	469459
35424	469463
35424	469527
35424	442727
35424	432258
35424	161394
35424	100907
35424	433149
35424	195396
35424	469765
35424	230066
35424	402068
35533	471644
36166	294752
36166	359148
36166	554926
36166	689328
36541	300029
37207	38175
37207	60175
37207	109186
37207	487283
37207	487317
37207	487242
37207	491741
37271	37340
37271	37281
37271	37379
37271	80682
37271	130500
37276	37277
37276	37340
37276	80682
37276	445573
37276	487891
37276	128598
37276	489203
37276	73775
37276	119560
37276	104921
37276	80148
37276	37379
37276	130500
37277	37281
37277	201443
37277	486661
37277	37340
37277	37379
37281	37277
37340	445573
37340	487614
37340	263373
37340	214753
37340	130500
37340	80682
37340	37276
37340	164622
37340	409324
37340	338755
37340	73775
37340	487811
37340	214679
37340	119560
37340	487890
37340	487891
37379	489942
37379	126494
37379	462868
37379	462929
37442	478484
38175	30513
38175	37207
38175	82977
38175	114392
38175	495867
38175	405640
38175	136154
38175	294098
38175	394569
38175	457776
38175	495756
38175	81028
38175	338755
38175	304660
38175	62840
38175	263158
38175	271347
38175	114760
38175	496601
38215	420859
38939	74718
38939	90314
38939	96907
38939	457952
38939	458076
38939	457951
38939	799976
38939	833250
38939	854411
38971	4020
39460	85701
39460	318449
39460	424074
39460	554633
40152	514926
40152	144812
40152	239953
40152	182192
40181	341944
40181	426808
40181	429410
40181	429415
40181	515000
40181	515002
40181	802892
40181	836073
40334	83929
40334	373129
40334	415254
40334	941492
40334	1237380
40542	214758
40542	365189
40542	463276
40542	547814
40542	895030
40550	16910
40550	182232
40550	272873
40550	304238
40550	430983
40550	431012
40550	458993
40550	554168
40870	643575
41092	302413
41092	380393
41092	496189
41092	621372
41217	1229666
41777	528652
41867	1745
41867	20586
41867	89870
41867	254076
41867	282309
41867	379332
41867	1489662
41867	1540922
41900	296281
41900	531191
41900	531192
41900	531310
41900	48762
41900	449052
41900	531308
41900	284374
41900	446444
41900	304238
41972	1745
41972	42151
41972	357993
41972	42146
41972	531079
41972	530299
41972	530990
41972	436173
41972	314497
41972	392270
41972	301853
42081	1745
42081	256772
42081	433192
42081	430362
42081	62985
42081	250639
42081	16877
42081	75725
42081	251335
42081	100907
42081	182327
42081	15916
42081	426626
42081	299851
42081	327224
42081	249716
42081	532400
42081	42150
42081	235382
42085	1745
42085	361814
42085	788168
42085	955734
42142	1745
42142	251324
42142	651830
42146	1745
42146	41972
42146	301853
42149	1745
42149	534216
42149	355339
42149	534217
42149	43535
42149	450566
42149	501572
42149	117673
42150	1745
42150	42081
42150	357380
42150	532819
42150	415140
42150	205128
42150	46957
42150	100907
42150	344567
42151	1745
42151	4020
42151	31106
42151	41972
42151	42146
42151	452531
42151	531079
42184	1745
42184	533414
42184	533456
42184	533409
42184	533406
42184	533329
42184	532682
42184	204469
42189	1745
42189	454688
42189	426720
42189	189488
42189	428200
42189	446475
42189	384055
42933	561994
43134	45419
43134	543475
43315	44628
43315	57944
43315	171880
43315	221578
43315	242385
43315	299851
43315	300158
43315	338046
43315	346509
43315	365356
43315	377285
43315	536724
43315	645297
43315	658877
43315	658974
43315	668004
43315	759675
43315	823301
43315	823246
43315	1129497
43360	195804
43360	415130
43444	1004142
43535	42149
43535	545521
43535	545452
43535	300093
43535	117673
43535	301566
43535	533591
43535	214758
43654	536963
43654	982496
43654	1151866
43654	1154495
43654	1234358
43978	175113
44523	135802
44523	227119
44523	400472
44531	555068
44531	135802
44531	227119
44531	400472
44531	232936
44531	555156
44589	44641
44589	234191
44589	555280
44589	380487
44589	284600
44628	554340
44628	554341
44628	554272
44628	554298
44628	249904
44628	423845
44628	554500
44628	57944
44628	491595
44628	554337
44628	554300
44628	554505
44628	554571
44628	554331
44628	300208
44628	84083
44628	46219
44628	554342
44628	88085
44628	387945
44628	554326
44628	367175
44628	554573
44628	249512
44628	554882
44628	373120
44628	554883
44628	299851
44628	554978
44628	250111
44641	44589
44641	278216
44641	557191
44641	73566
44641	461099
44641	557098
44641	278172
44641	277842
44641	557363
44641	557366
44650	183009
44650	553315
44650	227119
44650	439690
44650	219152
44651	44658
44651	179820
44651	175424
44651	395161
44651	275701
44651	550505
44658	44661
44658	44651
44658	227647
44658	369506
44658	400157
44658	550505
44661	44658
44661	309118
44661	554770
44661	121728
44661	219152
45024	46957
45024	530715
45024	560288
45405	45419
45405	58843
45419	43134
45419	45405
46219	44628
46219	31444
46219	569215
46219	250102
46219	247653
46219	88166
46219	169814
46219	251110
46219	569486
46418	303065
46418	303849
46418	430983
46795	432258
46795	1155315
46802	82772
46865	231691
46865	428010
46865	464202
46865	544537
46874	363416
46874	575620
46957	34794
46957	42150
46957	45024
46957	574809
46957	466591
46957	569739
46957	27414
46957	574721
46957	178111
46957	501752
46957	533215
46957	289289
46957	484740
46957	574814
46957	153813
46957	108255
46957	207970
46957	361813
46957	151797
46957	450468
46957	575093
46957	344023
46957	574726
46957	407465
46957	575361
46957	575398
46957	110468
46957	548433
46957	428178
46967	231691
46967	544537
46967	545279
47248	102277
47335	185153
47335	457838
47335	488361
47442	580230
47442	580285
47442	47461
47442	580325
47442	230064
47442	432371
47442	365404
47460	295776
47460	62981
47460	222932
47461	47442
47461	580325
47461	404361
47461	582368
47461	582369
47461	230064
47461	153813
47601	76595
47954	137628
48600	328771
48762	41900
48762	431295
48762	446444
48823	591269
48924	48157
49762	573554
49762	301854
49762	465697
49762	496775
49762	136154
49769	87577
49769	335204
49769	599993
49769	485755
49769	370363
49769	303973
49769	78295
49769	481304
49769	271080
49769	552744
49769	88207
49769	154611
49769	554926
49769	599994
49769	340555
49769	51469
49769	449224
49769	303591
50293	233608
50293	397502
50685	2226
50685	566318
50685	175417
50685	232936
50685	282725
50685	605614
50921	70751
50921	462867
50921	80148
51469	49769
51469	102052
51469	607061
51469	574450
51469	606687
51469	192320
51469	271080
51469	110158
51469	379971
51469	607190
51469	228055
51469	228831
51469	154689
51469	607644
51469	607665
52320	615699
52320	414886
52320	575620
52320	125877
52320	66067
52320	604214
53164	42142
53170	496601
53170	503196
53338	151797
53338	295520
53338	894667
53478	163132
53478	380368
53478	439690
53478	458185
53478	582634
53478	622534
53478	622529
53604	11885
53604	458408
53604	557084
53604	625896
53604	397864
53604	607345
53604	623643
53604	277780
53604	624226
53604	106569
53604	277842
53604	295746
53604	63238
53604	625821
53604	222932
53604	300154
53673	150595
53673	327514
53673	413698
53673	568657
53673	1247177
53802	195766
53802	627982
53802	623642
53802	295774
53802	315498
54009	32783
54009	327129
54300	185449
54300	492728
54491	401123
54491	552932
54787	192048
54787	207805
54787	212532
54787	307858
54787	375724
54787	409399
54787	474856
54787	796704
54787	850486
54787	1106583
54876	557191
54876	75464
54876	260177
54876	84343
54876	634756
54876	455266
54876	231793
54876	299027
54876	155108
54876	90611
54876	70379
54876	555280
54876	634709
54876	237041
54876	634763
54876	486307
54876	606684
54876	634924
54876	152119
54876	373712
54876	417081
54876	234194
55150	637239
55150	433810
55150	226439
55150	636925
55150	637240
55150	582447
55150	637682
55150	509168
55150	404365
55150	56860
55150	365405
55150	249441
55150	238681
55150	241351
55150	195396
55150	453387
55150	321220
55150	179916
55150	499252
55496	292922
55496	711597
55496	752154
55998	284815
55998	430626
56860	55150
56860	149475
56860	433228
56860	612876
56860	897273
56904	110618
56904	651421
56904	642184
56904	117646
56904	415140
56904	247653
56904	478474
56904	299048
57180	60451
57180	88865
57180	136154
57180	157374
57180	182898
57180	188183
57180	229152
57180	242385
57180	250749
57180	256556
57180	296056
57180	303695
57180	309319
57180	327795
57180	447453
57180	449802
57180	468351
57180	549755
57180	591269
57180	605552
57180	624109
57180	686140
57180	791258
57180	1054884
57180	1176381
57180	1229153
57180	1409301
57306	183720
57306	425421
57306	1070693
57442	233654
57442	269509
57442	307858
57442	606384
57442	738069
57627	138619
57627	382487
57659	84027
57659	265333
57659	394083
57659	717737
57659	858288
57886	17688
57886	57944
57886	249904
57886	249906
57886	658948
57886	88336
57886	155828
57886	249504
57886	249864
57886	179776
57886	378450
57886	538894
57886	88079
57886	88166
57886	84083
57886	82968
57886	249507
57886	105338
57886	84538
57886	658877
57886	246568
57944	44628
57944	57886
57944	84083
57944	110308
57944	110625
57944	137628
57944	137630
57944	239147
57944	265901
57944	296726
57944	314438
57944	338046
57944	403477
57944	536629
57944	536131
57944	536724
57944	658877
57944	658908
57944	658974
58563	236876
58563	865042
58563	904527
58563	1261562
58843	31110
58843	45405
58843	79928
58843	110769
58843	252312
59515	45024
59515	69130
59515	292922
59515	329148
59515	560233
59515	1351525
60175	37207
60175	38215
60175	499808
60175	161479
60175	487317
60175	499803
60175	487242
60175	449401
60175	468351
60175	491741
60175	429651
60175	149348
60175	605563
60451	520927
60451	57180
60451	678843
60451	404625
60451	678910
60451	678887
60451	124952
60451	678914
60451	678907
60451	391353
60451	678860
60451	605171
60451	536996
60451	606726
60451	429063
60451	195774
60451	81239
60451	593310
60451	137842
60502	295515
60502	426470
60790	778621
61189	682210
61189	530509
61189	295559
61189	458408
61189	402887
61189	625896
61189	286142
61189	350116
61189	555468
61189	681866
61189	623643
61189	546172
61189	413698
61189	631750
61189	681865
61189	682565
61189	277779
61189	278488
61189	233358
61189	311942
61189	431012
61189	553803
61189	295944
61189	681867
61189	551656
61189	238097
61189	144812
61189	437176
61189	430983
61206	380368
61206	192253
61206	395158
61206	682780
61206	445598
61206	61271
61206	315494
61206	418759
61206	199994
61252	31436
61252	683519
61252	430408
61252	683520
61252	683582
61252	683524
61252	683585
61252	683583
61262	222932
61262	234314
61262	272873
61262	303697
61262	303700
61262	430983
61262	530509
61262	552724
61262	576403
61271	61206
61271	386365
61271	638681
61271	315494
61702	238550
61702	314365
61702	329088
61702	329148
61702	426565
61702	461860
61702	532586
61702	551136
61702	686625
61702	686652
61702	904236
61702	1048910
61702	1155409
62101	62105
62101	240540
62101	304526
62101	552744
62101	878615
62105	303849
62105	304526
62105	552744
62105	631345
62429	604117
62429	695068
62429	692646
62429	227126
62429	695071
62429	456182
62840	37207
62840	183943
62840	333428
62840	377103
62840	447479
62840	491771
62909	104195
62909	150594
62909	166545
62909	275008
62909	280313
62909	303065
62909	318600
62909	380874
62909	401249
62909	482147
62981	79037
62981	150594
62981	228826
62981	233559
62981	278481
62981	300307
62981	302413
62981	340289
62981	364680
62981	431961
62981	532919
62981	572057
62981	661669
62985	42081
62985	299851
62985	532400
63238	53604
63238	61189
63238	110288
63238	697976
63238	135118
63238	698217
63238	272321
63238	295746
63238	698561
63238	311942
63238	682565
64373	426918
64860	88332
64860	293858
64860	686035
64860	685429
64860	1020809
64860	1090592
64860	1277520
65055	148209
65055	29195
65055	653176
65055	227985
65055	381219
65066	707412
65532	710887
65532	710888
65532	542659
65532	710995
65833	4469
65833	1132227
65833	1620746
65883	552768
65883	530547
65883	711879
65883	97978
65883	335204
65883	712025
66067	326709
66067	236250
66067	713510
66067	428424
66067	713470
66067	58563
66067	24017
66067	716460
66067	716523
66067	716525
66166	240540
66166	318600
66166	553803
67283	721407
67283	721404
67283	529272
67283	399510
67283	202943
67283	721466
67358	721967
67358	95440
67358	722000
67605	724456
67843	1078213
67959	5861
67959	555860
68675	335546
68675	301960
68675	462871
68711	729988
68711	531822
68711	82698
69280	4469
69280	176147
69280	314611
69280	363165
69280	404411
69280	426791
69280	682087
69395	24265
69395	181149
69395	732333
69395	732295
69395	35363
69395	117283
69395	79037
69395	554257
69395	306650
69395	732480
69395	324876
69395	302413
70174	4469
70174	31443
70174	31110
70174	31380
70174	110769
70174	118087
70174	198761
70174	235256
70174	263371
70174	295569
70174	426290
70174	434114
70174	680342
70174	866664
70184	427853
70184	799037
70184	912629
70184	1195197
70379	16910
70379	54876
70379	738132
70379	738047
70379	231793
70379	99635
70379	738069
70379	496189
70483	487205
70483	309048
70483	713938
70483	739499
70483	739500
70483	387545
70483	109186
70483	739640
70483	529123
70483	424713
70483	451255
70751	50921
70751	309319
70751	495756
70751	468351
70751	195982
70751	391838
70751	305748
70751	741357
70751	727775
70751	741478
70751	293724
70751	436585
70751	304112
70751	158327
70751	131129
70781	302445
70781	741691
70781	516231
70984	67358
71102	742072
71102	24017
71102	742321
71102	75282
71102	742371
71102	463949
71168	227264
71168	743596
71168	743588
71480	202946
71480	264096
71480	272321
71480	624226
71752	37207
71752	37379
71752	746883
71752	293724
71752	614743
71752	533329
71752	137682
71752	746932
71752	468351
71752	746626
72691	16910
72691	378412
72691	87577
72691	446028
72691	496244
72691	641011
73336	20599
73336	249716
73336	327821
73404	482365
73404	755359
73404	755361
73404	218002
73404	536509
73404	451809
73404	121805
73404	536963
73404	574326
73404	428376
73404	642680
73412	20599
73412	73336
73412	237648
73412	249716
73412	263334
73412	327821
73535	86346
73535	250793
73535	266238
73535	292845
73535	303973
73535	315494
73535	359148
73535	477649
73535	603157
73535	829126
73535	1335058
73566	44641
73566	170313
73566	596516
73566	73575
73566	455454
73575	73566
73575	279955
73575	525331
73575	867160
73775	530187
73775	786158
74216	305748
74216	433664
74216	584232
74451	31188
74451	194095
74451	271063
74451	444975
74451	760569
74451	337337
74451	335182
74644	33115
74644	173147
74644	295646
74644	295776
74644	474856
74644	523082
74718	4020
74718	125783
74718	145239
74718	321195
74718	336080
74718	458044
74718	476604
74853	292923
74853	641448
74890	236267
74890	236501
74890	309150
74890	328771
74890	341081
74890	432307
74890	457838
74890	1327347
74963	76595
74963	430983
74963	555468
74963	684671
75174	764113
75174	251639
75174	726524
75174	210448
75174	764161
75408	433149
75464	7549
75464	54876
75464	70379
75464	84343
75464	278481
75464	300297
75464	307858
75464	373712
75464	430983
75464	432211
75464	458993
75464	486307
75464	554926
75464	1020853
75472	394137
75472	449107
75642	435793
75642	468351
75642	765953
75725	42081
75725	178556
75725	230706
75725	338193
75725	391892
75725	433809
75804	335396
76196	608559
76196	942805
76300	83929
76300	214758
76300	432871
76300	462900
76590	202946
76595	74963
76595	185449
76595	770542
76595	228826
76595	770543
76595	160813
76595	486250
76595	286142
77944	18864
77944	303569
77944	776279
77944	776278
77944	776281
77944	432636
77944	404205
77944	222932
77944	770976
77944	62909
77944	554699
78071	118087
78071	185153
78071	426720
78071	658837
78071	877367
78174	295649
78215	777691
78215	251639
78295	49769
78295	554168
78295	284380
78295	524757
78295	87577
78295	458993
78295	780826
78295	430878
78295	295559
78295	286142
78366	491771
78366	323894
78366	678914
78366	451255
78366	756876
78366	487283
78366	458929
78366	304717
78366	327224
78642	610522
78642	1050162
78768	249442
78768	574806
78768	575093
79037	623678
79037	232620
79289	4020
79289	551458
79289	249904
79289	225133
79289	266498
79289	658837
79289	246568
79928	548866
79928	58843
79928	786700
80148	721981
80148	787100
80148	787098
80148	240100
80148	89116
80148	787127
80148	80700
80148	605302
80148	363228
80242	292267
80242	149793
80242	295520
80242	295417
80242	117935
80242	88332
80242	177125
80242	363228
80242	788010
80242	764468
80242	788033
80242	426706
80242	764469
80473	149966
80473	238550
80473	251168
80473	373331
80473	373509
80473	430576
80491	604624
80491	213669
80491	790163
80491	789388
80493	786774
80495	78366
80495	447479
80495	213581
80495	117935
80495	788914
80495	309319
80495	462982
80495	405658
80495	190282
80496	789324
80496	766693
80496	695592
80496	295946
80595	80687
80595	357380
80595	237138
80595	566318
80595	789224
80595	604927
80595	786774
80595	650723
80595	445640
80595	488242
80595	496601
80602	304557
80602	394137
80602	449107
80602	495756
80602	786819
80602	1120791
80617	80682
80617	515002
80617	591269
80617	790183
80617	1051878
80618	789532
80618	8276
80618	80703
80652	117283
80652	357355
80652	366454
80652	549940
80652	791111
80682	37340
80682	37276
80682	488242
80682	445573
80682	424924
80682	487811
80682	591268
80682	605550
80682	80617
80682	119560
80682	130500
80682	188050
80687	80595
80687	114392
80687	339482
80687	357355
80687	420754
80687	426918
80687	496601
80687	737611
80689	164622
80689	594326
80689	596978
80690	80682
80690	117935
80690	213669
80690	224151
80690	440258
80690	591268
80690	591269
80690	786774
80690	1118060
80690	1418816
80700	80148
80700	226331
80700	721981
80700	756113
80700	787100
80700	788965
80703	164622
80703	237606
80703	450517
80703	591269
80703	786774
80703	794081
80703	1118060
80746	205249
80946	5861
81003	542659
81003	710887
81003	710888
81003	710995
81028	116666
81028	295520
81028	785444
81029	18902
81029	103521
81029	251166
81029	256216
81029	299075
81029	310463
81029	357355
81173	236501
81173	343798
81236	551638
81236	279052
81237	174601
81237	793716
81237	226331
81237	793719
81237	291225
81239	60451
81239	217589
81239	307848
81239	605171
81239	678907
81239	678910
81239	681441
81239	1007675
81503	346509
81690	118087
81690	185153
81690	353225
81690	431527
81690	794243
81813	149475
81813	241351
81813	300165
81813	436675
81813	754409
81813	794961
82023	149475
82023	169618
82023	190190
82023	241351
82023	251325
82023	364680
82023	366454
82023	501629
82023	794615
82023	794590
82023	794594
82031	572091
82031	741629
82031	609631
82048	379413
82048	443014
82048	668004
82048	764468
82519	796762
82519	282795
82519	310504
82691	798474
82691	689867
82691	462982
82698	427853
82698	582742
82698	931973
82703	206298
82723	44650
82723	219152
82761	82772
82761	423795
82761	412547
82761	524970
82761	321922
82761	797615
82761	797825
82761	797826
82761	464849
82761	797838
82761	426498
82765	81173
82767	192245
82767	306650
82767	491727
82767	532024
82767	763553
82767	788719
82772	46802
82772	82761
82772	464849
82772	546911
82841	83929
82841	190019
82841	1027176
82851	87577
82851	420065
82851	544667
82851	804835
82851	875213
82873	676688
82884	105338
82884	88086
82884	242510
82884	188894
82884	546558
82884	295457
82884	798279
82968	57886
82968	249906
82968	210255
82968	249504
82968	179776
82968	295417
82968	249864
82968	532559
82968	429999
82968	116666
82968	249507
82968	105338
82968	155828
82968	430591
82977	38175
82977	487317
82977	520927
82977	121805
82977	294098
83027	88086
83027	538894
83027	378450
83027	82884
83027	137628
83083	1350174
83161	33308
83161	307638
83161	540400
83543	75642
83543	294603
83543	307848
83543	354488
83543	377103
83543	398803
83543	407046
83543	533329
83543	605552
83543	793716
83543	809871
83543	919821
83543	924358
83543	1018121
83548	513944
83548	435793
83548	801497
83569	573856
83569	873260
83846	627578
83846	142757
83929	76300
83929	765953
83929	477207
83929	321220
83929	432966
83929	412547
83929	310463
83929	339482
84017	802399
84017	1491038
84021	802399
84021	1491038
84024	84027
84024	84083
84024	425330
84025	30513
84025	61702
84025	188947
84025	298212
84025	329148
84025	335896
84025	344023
84025	532586
84025	716743
84025	816447
84025	823355
84025	1137044
84027	84137
84027	377103
84027	57659
84027	265333
84027	529961
84027	84083
84027	801773
84027	450517
84027	293724
84027	403578
84027	758651
84027	434816
84027	345624
84027	190355
84027	186141
84027	3056
84027	87055
84027	419393
84027	580681
84027	428009
84027	719357
84075	803651
84075	265254
84079	592638
84079	802399
84079	84140
84079	501588
84083	44628
84083	57944
84083	57886
84083	88079
84083	110308
84083	155653
84083	237673
84083	239147
84083	265901
84083	296726
84083	309118
84083	338046
84083	530419
84083	536629
84083	536131
84083	658804
84083	658877
84083	658908
84083	658974
84083	914073
84137	514926
84137	3056
84138	142757
84138	188846
84138	345624
84138	379288
84138	680291
84138	802235
84139	148271
84139	142757
84139	802549
84139	84079
84139	572042
84139	760111
84139	428347
84139	225133
84139	431527
84139	40334
84140	802399
84300	86346
84300	97978
84300	114387
84300	144961
84300	154611
84300	231238
84300	233568
84300	319372
